ClassificationName,PointsEarned,PointsAvailable,ClassID,DateTaught,StudentID
PATH,4.0,4.0,631,2023,608
PHARM,14.0,20.0,631,2023,608
Toolkit,1.0,1.0,631,2023,608
ANAT,8.67,13.0,632,2023,608
BIOCHEM,9.0,15.0,632,2023,608
CARDIO,87.08,121.0,632,2023,608
CASE,2.0,4.0,632,2023,608
EKG WKSHP,1.0,1.0,632,2023,608
EMBRYO,2.0,2.0,632,2023,608
ETHICS,1.0,1.0,632,2023,608
HISTO,21.47,29.0,632,2023,608
PHARM,2.0,4.0,632,2023,608
PHYSIO,34.75,45.0,632,2023,608
Renal,2.0,2.0,632,2023,608
SimMan Lab,0.0,1.0,632,2023,608
ANAT,1.0,7.0,631,2023,121
Anemia,2.0,2.0,631,2023,121
BIOCHEM,8.0,11.0,631,2023,121
BODY and HLTH SYS,17.0,19.0,631,2023,121
CASE,6.0,8.0,631,2023,121
CELL BIO,34.5,62.0,631,2023,121
CELLS and TISS,23.0,43.0,631,2023,121
DEV,6.0,11.0,631,2023,121
Diagnosis,1.0,1.0,631,2023,121
EMBRYO,1.0,1.0,631,2023,121
ETHICS,4.0,4.0,631,2023,121
GEN,25.75,33.0,631,2023,121
HB,1.0,1.0,631,2023,121
HISTO,5.0,9.0,631,2023,121
MOL BIOL,2.0,8.0,631,2023,121
MOLEC and COMP,24.75,39.0,631,2023,121
Nerve,1.0,2.0,631,2023,121
PATH,4.0,4.0,631,2023,121
PHARM,13.0,20.0,631,2023,121
Toolkit,1.0,1.0,631,2023,121
ANAT,8.0,13.0,632,2023,121
BIOCHEM,10.0,15.0,632,2023,121
CARDIO,81.08,121.0,632,2023,121
CASE,3.0,4.0,632,2023,121
EKG WKSHP,1.0,1.0,632,2023,121
EMBRYO,2.0,2.0,632,2023,121
ETHICS,0.0,1.0,632,2023,121
HISTO,21.67,29.0,632,2023,121
PHARM,1.0,4.0,632,2023,121
PHYSIO,33.67,45.0,632,2023,121
Renal,2.0,2.0,632,2023,121
SimMan Lab,0.0,1.0,632,2023,121
ANAT,3.5,7.0,631,2023,927
Anemia,2.0,2.0,631,2023,927
BIOCHEM,8.0,11.0,631,2023,927
BODY and HLTH SYS,16.0,19.0,631,2023,927
CASE,7.0,8.0,631,2023,927
CELL BIO,43.0,62.0,631,2023,927
CELLS and TISS,26.5,43.0,631,2023,927
DEV,6.0,11.0,631,2023,927
Diagnosis,1.0,1.0,631,2023,927
EMBRYO,1.0,1.0,631,2023,927
ETHICS,3.0,4.0,631,2023,927
GEN,28.0,33.0,631,2023,927
HB,1.0,1.0,631,2023,927
HISTO,7.0,9.0,631,2023,927
MOL BIOL,6.0,8.0,631,2023,927
MOLEC and COMP,28.0,39.0,631,2023,927
Nerve,2.0,2.0,631,2023,927
PATH,3.0,4.0,631,2023,927
PHARM,11.0,20.0,631,2023,927
Toolkit,1.0,1.0,631,2023,927
ANAT,9.67,13.0,632,2023,927
BIOCHEM,8.5,15.0,632,2023,927
CARDIO,89.0,121.0,632,2023,927
CASE,4.0,4.0,632,2023,927
EKG WKSHP,1.0,1.0,632,2023,927
EMBRYO,2.0,2.0,632,2023,927
ETHICS,0.0,1.0,632,2023,927
HISTO,20.93,29.0,632,2023,927
PHARM,2.0,4.0,632,2023,927
PHYSIO,31.83,45.0,632,2023,927
Renal,2.0,2.0,632,2023,927
SimMan Lab,1.0,1.0,632,2023,927
ANAT,5.5,7.0,631,2023,710
Anemia,2.0,2.0,631,2023,710
BIOCHEM,11.0,11.0,631,2023,710
BODY and HLTH SYS,18.0,19.0,631,2023,710
CASE,7.0,8.0,631,2023,710
CELL BIO,59.0,62.0,631,2023,710
CELLS and TISS,41.5,43.0,631,2023,710
DEV,10.0,11.0,631,2023,710
Diagnosis,1.0,1.0,631,2023,710
EMBRYO,1.0,1.0,631,2023,710
ETHICS,4.0,4.0,631,2023,710
GEN,31.0,33.0,631,2023,710
HB,1.0,1.0,631,2023,710
HISTO,9.0,9.0,631,2023,710
MOL BIOL,7.0,8.0,631,2023,710
MOLEC and COMP,37.75,39.0,631,2023,710
Nerve,2.0,2.0,631,2023,710
PATH,4.0,4.0,631,2023,710
PHARM,20.0,20.0,631,2023,710
Toolkit,1.0,1.0,631,2023,710
ANAT,10.67,13.0,632,2023,710
BIOCHEM,14.0,15.0,632,2023,710
CARDIO,106.33,121.0,632,2023,710
CASE,4.0,4.0,632,2023,710
EKG WKSHP,1.0,1.0,632,2023,710
EMBRYO,2.0,2.0,632,2023,710
ETHICS,1.0,1.0,632,2023,710
HISTO,28.47,29.0,632,2023,710
PHARM,4.0,4.0,632,2023,710
PHYSIO,45.0,45.0,632,2023,710
Renal,2.0,2.0,632,2023,710
SimMan Lab,1.0,1.0,632,2023,710
ANAT,3.0,7.0,631,2023,808
Anemia,2.0,2.0,631,2023,808
BIOCHEM,10.0,11.0,631,2023,808
BODY and HLTH SYS,18.0,19.0,631,2023,808
CASE,8.0,8.0,631,2023,808
CELL BIO,54.0,62.0,631,2023,808
CELLS and TISS,35.0,43.0,631,2023,808
DEV,8.0,11.0,631,2023,808
Diagnosis,1.0,1.0,631,2023,808
EMBRYO,1.0,1.0,631,2023,808
ETHICS,4.0,4.0,631,2023,808
GEN,27.5,33.0,631,2023,808
HB,1.0,1.0,631,2023,808
HISTO,9.0,9.0,631,2023,808
MOL BIOL,6.0,8.0,631,2023,808
MOLEC and COMP,32.75,39.0,631,2023,808
Nerve,2.0,2.0,631,2023,808
PATH,3.0,4.0,631,2023,808
PHARM,14.0,20.0,631,2023,808
Toolkit,1.0,1.0,631,2023,808
ANAT,9.33,13.0,632,2023,808
BIOCHEM,11.0,15.0,632,2023,808
CARDIO,90.42,121.0,632,2023,808
CASE,4.0,4.0,632,2023,808
EKG WKSHP,1.0,1.0,632,2023,808
EMBRYO,2.0,2.0,632,2023,808
ETHICS,0.0,1.0,632,2023,808
HISTO,19.0,29.0,632,2023,808
PHARM,3.0,4.0,632,2023,808
PHYSIO,34.0,45.0,632,2023,808
Renal,2.0,2.0,632,2023,808
SimMan Lab,1.0,1.0,632,2023,808
ANAT,4.5,7.0,631,2023,217
Anemia,2.0,2.0,631,2023,217
BIOCHEM,8.0,11.0,631,2023,217
BODY and HLTH SYS,15.0,19.0,631,2023,217
CASE,4.0,8.0,631,2023,217
CELL BIO,40.75,62.0,631,2023,217
CELLS and TISS,30.5,43.0,631,2023,217
DEV,5.0,11.0,631,2023,217
Diagnosis,1.0,1.0,631,2023,217
EMBRYO,1.0,1.0,631,2023,217
ETHICS,3.0,4.0,631,2023,217
GEN,25.25,33.0,631,2023,217
HB,1.0,1.0,631,2023,217
HISTO,6.0,9.0,631,2023,217
MOL BIOL,4.0,8.0,631,2023,217
MOLEC and COMP,29.75,39.0,631,2023,217
Nerve,2.0,2.0,631,2023,217
PATH,2.0,4.0,631,2023,217
PHARM,15.0,20.0,631,2023,217
Toolkit,1.0,1.0,631,2023,217
ANAT,7.0,13.0,632,2023,217
BIOCHEM,7.5,15.0,632,2023,217
CARDIO,76.5,121.0,632,2023,217
CASE,3.0,4.0,632,2023,217
EKG WKSHP,1.0,1.0,632,2023,217
EMBRYO,2.0,2.0,632,2023,217
ETHICS,1.0,1.0,632,2023,217
HISTO,23.13,29.0,632,2023,217
PHARM,3.0,4.0,632,2023,217
PHYSIO,29.17,45.0,632,2023,217
Renal,2.0,2.0,632,2023,217
SimMan Lab,1.0,1.0,632,2023,217
ANAT,2.0,7.0,631,2023,578
Anemia,2.0,2.0,631,2023,578
BIOCHEM,7.0,11.0,631,2023,578
BODY and HLTH SYS,15.67,19.0,631,2023,578
CASE,7.0,8.0,631,2023,578
CELL BIO,50.0,62.0,631,2023,578
CELLS and TISS,31.0,43.0,631,2023,578
DEV,6.0,11.0,631,2023,578
Diagnosis,1.0,1.0,631,2023,578
EMBRYO,1.0,1.0,631,2023,578
ETHICS,3.0,4.0,631,2023,578
GEN,25.5,33.0,631,2023,578
HB,0.0,1.0,631,2023,578
HISTO,6.0,9.0,631,2023,578
MOL BIOL,6.0,8.0,631,2023,578
MOLEC and COMP,32.0,39.0,631,2023,578
Nerve,2.0,2.0,631,2023,578
PATH,3.67,4.0,631,2023,578
PHARM,14.0,20.0,631,2023,578
Toolkit,0.0,1.0,631,2023,578
ANAT,6.0,11.0,632,2023,578
BIOCHEM,8.5,15.0,632,2023,578
CARDIO,80.08,113.0,632,2023,578
CASE,3.0,4.0,632,2023,578
EKG WKSHP,1.0,1.0,632,2023,578
EMBRYO,1.0,2.0,632,2023,578
ETHICS,0.0,1.0,632,2023,578
HISTO,19.67,29.0,632,2023,578
PHARM,1.0,4.0,632,2023,578
PHYSIO,29.5,43.0,632,2023,578
Renal,2.0,2.0,632,2023,578
SimMan Lab,1.0,1.0,632,2023,578
ANAT,6.5,7.0,631,2023,218
Anemia,2.0,2.0,631,2023,218
BIOCHEM,11.0,11.0,631,2023,218
BODY and HLTH SYS,18.0,19.0,631,2023,218
CASE,7.0,8.0,631,2023,218
CELL BIO,53.0,62.0,631,2023,218
CELLS and TISS,37.5,43.0,631,2023,218
DEV,10.0,11.0,631,2023,218
Diagnosis,1.0,1.0,631,2023,218
EMBRYO,1.0,1.0,631,2023,218
ETHICS,2.0,4.0,631,2023,218
GEN,29.0,33.0,631,2023,218
HB,1.0,1.0,631,2023,218
HISTO,8.0,9.0,631,2023,218
MOL BIOL,7.0,8.0,631,2023,218
MOLEC and COMP,32.75,39.0,631,2023,218
Nerve,2.0,2.0,631,2023,218
PATH,3.0,4.0,631,2023,218
PHARM,17.0,20.0,631,2023,218
Toolkit,1.0,1.0,631,2023,218
ANAT,10.67,13.0,632,2023,218
BIOCHEM,8.5,15.0,632,2023,218
CARDIO,98.0,121.0,632,2023,218
CASE,4.0,4.0,632,2023,218
EKG WKSHP,1.0,1.0,632,2023,218
EMBRYO,2.0,2.0,632,2023,218
ETHICS,0.0,1.0,632,2023,218
HISTO,26.33,29.0,632,2023,218
PHARM,3.0,4.0,632,2023,218
PHYSIO,36.5,45.0,632,2023,218
Renal,2.0,2.0,632,2023,218
SimMan Lab,0.0,1.0,632,2023,218
ANAT,3.0,7.0,631,2023,389
Anemia,2.0,2.0,631,2023,389
BIOCHEM,7.0,11.0,631,2023,389
BODY and HLTH SYS,16.67,19.0,631,2023,389
CASE,7.0,8.0,631,2023,389
CELL BIO,45.0,62.0,631,2023,389
CELLS and TISS,32.0,43.0,631,2023,389
DEV,8.0,11.0,631,2023,389
Diagnosis,1.0,1.0,631,2023,389
EMBRYO,0.0,1.0,631,2023,389
ETHICS,2.0,4.0,631,2023,389
GEN,26.75,33.0,631,2023,389
HB,1.0,1.0,631,2023,389
HISTO,5.0,9.0,631,2023,389
MOL BIOL,7.0,8.0,631,2023,389
MOLEC and COMP,28.5,39.0,631,2023,389
Nerve,2.0,2.0,631,2023,389
PATH,1.67,4.0,631,2023,389
PHARM,13.0,20.0,631,2023,389
Toolkit,1.0,1.0,631,2023,389
ANAT,8.0,13.0,632,2023,389
BIOCHEM,6.0,15.0,632,2023,389
CARDIO,72.83,121.0,632,2023,389
CASE,2.0,4.0,632,2023,389
EKG WKSHP,0.0,1.0,632,2023,389
EMBRYO,2.0,2.0,632,2023,389
ETHICS,1.0,1.0,632,2023,389
HISTO,14.97,29.0,632,2023,389
PHARM,0.0,4.0,632,2023,389
PHYSIO,30.33,45.0,632,2023,389
Renal,2.0,2.0,632,2023,389
SimMan Lab,0.0,1.0,632,2023,389
ANAT,5.0,7.0,631,2023,435
Anemia,2.0,2.0,631,2023,435
BIOCHEM,4.0,11.0,631,2023,435
BODY and HLTH SYS,13.67,19.0,631,2023,435
CASE,4.0,8.0,631,2023,435
CELL BIO,43.75,62.0,631,2023,435
CELLS and TISS,36.0,43.0,631,2023,435
DEV,9.0,11.0,631,2023,435
Diagnosis,1.0,1.0,631,2023,435
EMBRYO,1.0,1.0,631,2023,435
ETHICS,3.0,4.0,631,2023,435
GEN,23.25,33.0,631,2023,435
HB,1.0,1.0,631,2023,435
HISTO,2.0,9.0,631,2023,435
MOL BIOL,5.0,8.0,631,2023,435
MOLEC and COMP,30.0,39.0,631,2023,435
Nerve,0.0,2.0,631,2023,435
PATH,2.67,4.0,631,2023,435
PHARM,14.0,20.0,631,2023,435
Toolkit,1.0,1.0,631,2023,435
ANAT,6.67,13.0,632,2023,435
BIOCHEM,8.0,15.0,632,2023,435
CARDIO,77.08,121.0,632,2023,435
CASE,4.0,4.0,632,2023,435
EKG WKSHP,1.0,1.0,632,2023,435
EMBRYO,2.0,2.0,632,2023,435
ETHICS,1.0,1.0,632,2023,435
HISTO,16.47,29.0,632,2023,435
PHARM,1.0,4.0,632,2023,435
PHYSIO,32.0,45.0,632,2023,435
Renal,2.0,2.0,632,2023,435
SimMan Lab,1.0,1.0,632,2023,435
ANAT,6.0,7.0,631,2023,449
Anemia,2.0,2.0,631,2023,449
BIOCHEM,10.0,11.0,631,2023,449
BODY and HLTH SYS,17.67,19.0,631,2023,449
CASE,8.0,8.0,631,2023,449
CELL BIO,62.0,62.0,631,2023,449
CELLS and TISS,41.0,43.0,631,2023,449
DEV,9.0,11.0,631,2023,449
Diagnosis,1.0,1.0,631,2023,449
EMBRYO,1.0,1.0,631,2023,449
ETHICS,4.0,4.0,631,2023,449
GEN,29.0,33.0,631,2023,449
HB,1.0,1.0,631,2023,449
HISTO,9.0,9.0,631,2023,449
MOL BIOL,7.0,8.0,631,2023,449
MOLEC and COMP,33.5,39.0,631,2023,449
Nerve,2.0,2.0,631,2023,449
PATH,3.67,4.0,631,2023,449
PHARM,18.0,20.0,631,2023,449
Toolkit,1.0,1.0,631,2023,449
ANAT,12.0,13.0,632,2023,449
BIOCHEM,12.5,15.0,632,2023,449
CARDIO,117.0,121.0,632,2023,449
CASE,4.0,4.0,632,2023,449
EKG WKSHP,1.0,1.0,632,2023,449
EMBRYO,2.0,2.0,632,2023,449
ETHICS,0.0,1.0,632,2023,449
HISTO,28.33,29.0,632,2023,449
PHARM,4.0,4.0,632,2023,449
PHYSIO,41.5,45.0,632,2023,449
Renal,2.0,2.0,632,2023,449
SimMan Lab,1.0,1.0,632,2023,449
ANAT,4.5,7.0,631,2023,211
Anemia,2.0,2.0,631,2023,211
BIOCHEM,8.0,11.0,631,2023,211
BODY and HLTH SYS,18.0,19.0,631,2023,211
CASE,8.0,8.0,631,2023,211
CELL BIO,48.75,62.0,631,2023,211
CELLS and TISS,37.5,43.0,631,2023,211
DEV,10.0,11.0,631,2023,211
Diagnosis,1.0,1.0,631,2023,211
EMBRYO,1.0,1.0,631,2023,211
ETHICS,3.0,4.0,631,2023,211
GEN,27.75,33.0,631,2023,211
HB,1.0,1.0,631,2023,211
HISTO,8.0,9.0,631,2023,211
MOL BIOL,7.0,8.0,631,2023,211
MOLEC and COMP,34.0,39.0,631,2023,211
Nerve,1.0,2.0,631,2023,211
PATH,3.0,4.0,631,2023,211
PHARM,17.0,20.0,631,2023,211
Toolkit,1.0,1.0,631,2023,211
ANAT,8.67,13.0,632,2023,211
BIOCHEM,12.5,15.0,632,2023,211
CARDIO,97.17,121.0,632,2023,211
CASE,4.0,4.0,632,2023,211
EKG WKSHP,1.0,1.0,632,2023,211
EMBRYO,2.0,2.0,632,2023,211
ETHICS,0.0,1.0,632,2023,211
HISTO,24.33,29.0,632,2023,211
PHARM,3.0,4.0,632,2023,211
PHYSIO,40.58,45.0,632,2023,211
Renal,2.0,2.0,632,2023,211
SimMan Lab,0.0,1.0,632,2023,211
ANAT,6.0,7.0,631,2023,853
Anemia,2.0,2.0,631,2023,853
BIOCHEM,11.0,11.0,631,2023,853
BODY and HLTH SYS,19.0,19.0,631,2023,853
CASE,6.0,8.0,631,2023,853
CELL BIO,57.0,62.0,631,2023,853
CELLS and TISS,41.0,43.0,631,2023,853
DEV,10.0,11.0,631,2023,853
Diagnosis,1.0,1.0,631,2023,853
EMBRYO,0.0,1.0,631,2023,853
ETHICS,4.0,4.0,631,2023,853
GEN,28.0,33.0,631,2023,853
HB,1.0,1.0,631,2023,853
HISTO,9.0,9.0,631,2023,853
MOL BIOL,8.0,8.0,631,2023,853
MOLEC and COMP,37.0,39.0,631,2023,853
Nerve,2.0,2.0,631,2023,853
PATH,4.0,4.0,631,2023,853
PHARM,18.0,20.0,631,2023,853
Toolkit,1.0,1.0,631,2023,853
ANAT,12.67,13.0,632,2023,853
BIOCHEM,15.0,15.0,632,2023,853
CARDIO,113.33,121.0,632,2023,853
CASE,4.0,4.0,632,2023,853
EKG WKSHP,1.0,1.0,632,2023,853
EMBRYO,2.0,2.0,632,2023,853
ETHICS,0.0,1.0,632,2023,853
HISTO,28.67,29.0,632,2023,853
PHARM,4.0,4.0,632,2023,853
PHYSIO,43.67,45.0,632,2023,853
Renal,2.0,2.0,632,2023,853
SimMan Lab,1.0,1.0,632,2023,853
ANAT,6.5,7.0,631,2023,541
Anemia,2.0,2.0,631,2023,541
BIOCHEM,10.0,11.0,631,2023,541
BODY and HLTH SYS,18.67,19.0,631,2023,541
CASE,7.0,8.0,631,2023,541
CELL BIO,48.5,62.0,631,2023,541
CELLS and TISS,37.5,43.0,631,2023,541
DEV,10.0,11.0,631,2023,541
Diagnosis,1.0,1.0,631,2023,541
EMBRYO,1.0,1.0,631,2023,541
ETHICS,3.0,4.0,631,2023,541
GEN,27.75,33.0,631,2023,541
HB,1.0,1.0,631,2023,541
HISTO,7.0,9.0,631,2023,541
MOL BIOL,7.0,8.0,631,2023,541
MOLEC and COMP,31.75,39.0,631,2023,541
Nerve,2.0,2.0,631,2023,541
PATH,2.67,4.0,631,2023,541
PHARM,13.0,20.0,631,2023,541
Toolkit,1.0,1.0,631,2023,541
ANAT,10.67,13.0,632,2023,541
BIOCHEM,12.0,15.0,632,2023,541
CARDIO,96.17,121.0,632,2023,541
CASE,3.0,4.0,632,2023,541
EKG WKSHP,1.0,1.0,632,2023,541
EMBRYO,2.0,2.0,632,2023,541
ETHICS,0.0,1.0,632,2023,541
HISTO,24.13,29.0,632,2023,541
PHARM,3.0,4.0,632,2023,541
PHYSIO,32.75,45.0,632,2023,541
Renal,2.0,2.0,632,2023,541
SimMan Lab,1.0,1.0,632,2023,541
ANAT,2.5,7.0,631,2023,659
Anemia,2.0,2.0,631,2023,659
BIOCHEM,7.0,11.0,631,2023,659
BODY and HLTH SYS,17.0,19.0,631,2023,659
CASE,7.0,8.0,631,2023,659
CELL BIO,50.75,62.0,631,2023,659
CELLS and TISS,32.5,43.0,631,2023,659
DEV,9.0,11.0,631,2023,659
Diagnosis,1.0,1.0,631,2023,659
EMBRYO,0.0,1.0,631,2023,659
ETHICS,4.0,4.0,631,2023,659
GEN,29.0,33.0,631,2023,659
HB,1.0,1.0,631,2023,659
HISTO,6.0,9.0,631,2023,659
MOL BIOL,5.0,8.0,631,2023,659
MOLEC and COMP,32.75,39.0,631,2023,659
Nerve,1.0,2.0,631,2023,659
PATH,4.0,4.0,631,2023,659
PHARM,15.0,20.0,631,2023,659
Toolkit,1.0,1.0,631,2023,659
ANAT,7.67,13.0,632,2023,659
BIOCHEM,9.5,15.0,632,2023,659
CARDIO,87.33,121.0,632,2023,659
CASE,2.0,4.0,632,2023,659
EKG WKSHP,1.0,1.0,632,2023,659
EMBRYO,2.0,2.0,632,2023,659
ETHICS,0.0,1.0,632,2023,659
HISTO,21.13,29.0,632,2023,659
PHARM,3.0,4.0,632,2023,659
PHYSIO,32.5,45.0,632,2023,659
Renal,2.0,2.0,632,2023,659
SimMan Lab,1.0,1.0,632,2023,659
ANAT,7.0,7.0,631,2023,588
Anemia,2.0,2.0,631,2023,588
BIOCHEM,11.0,11.0,631,2023,588
BODY and HLTH SYS,18.0,19.0,631,2023,588
CASE,8.0,8.0,631,2023,588
CELL BIO,60.0,62.0,631,2023,588
CELLS and TISS,42.0,43.0,631,2023,588
DEV,11.0,11.0,631,2023,588
Diagnosis,1.0,1.0,631,2023,588
EMBRYO,1.0,1.0,631,2023,588
ETHICS,3.0,4.0,631,2023,588
GEN,31.25,33.0,631,2023,588
HB,1.0,1.0,631,2023,588
HISTO,8.0,9.0,631,2023,588
MOL BIOL,8.0,8.0,631,2023,588
MOLEC and COMP,39.0,39.0,631,2023,588
Nerve,2.0,2.0,631,2023,588
PATH,3.0,4.0,631,2023,588
PHARM,19.0,20.0,631,2023,588
Toolkit,1.0,1.0,631,2023,588
ANAT,13.0,13.0,632,2023,588
BIOCHEM,14.0,15.0,632,2023,588
CARDIO,119.75,121.0,632,2023,588
CASE,4.0,4.0,632,2023,588
EKG WKSHP,1.0,1.0,632,2023,588
EMBRYO,2.0,2.0,632,2023,588
ETHICS,1.0,1.0,632,2023,588
HISTO,27.47,29.0,632,2023,588
PHARM,4.0,4.0,632,2023,588
PHYSIO,44.0,45.0,632,2023,588
Renal,2.0,2.0,632,2023,588
SimMan Lab,1.0,1.0,632,2023,588
ANAT,2.0,7.0,631,2023,453
Anemia,2.0,2.0,631,2023,453
BIOCHEM,9.0,11.0,631,2023,453
BODY and HLTH SYS,14.67,19.0,631,2023,453
CASE,7.0,8.0,631,2023,453
CELL BIO,38.25,62.0,631,2023,453
CELLS and TISS,30.0,43.0,631,2023,453
DEV,7.0,11.0,631,2023,453
Diagnosis,1.0,1.0,631,2023,453
EMBRYO,1.0,1.0,631,2023,453
ETHICS,4.0,4.0,631,2023,453
GEN,25.5,33.0,631,2023,453
HB,0.0,1.0,631,2023,453
HISTO,7.0,9.0,631,2023,453
MOL BIOL,5.0,8.0,631,2023,453
MOLEC and COMP,28.0,39.0,631,2023,453
Nerve,2.0,2.0,631,2023,453
PATH,2.67,4.0,631,2023,453
PHARM,12.0,20.0,631,2023,453
Toolkit,0.0,1.0,631,2023,453
ANAT,10.0,13.0,632,2023,453
BIOCHEM,10.5,15.0,632,2023,453
CARDIO,83.83,121.0,632,2023,453
CASE,4.0,4.0,632,2023,453
EKG WKSHP,1.0,1.0,632,2023,453
EMBRYO,1.0,2.0,632,2023,453
ETHICS,1.0,1.0,632,2023,453
HISTO,19.63,29.0,632,2023,453
PHARM,1.0,4.0,632,2023,453
PHYSIO,35.58,45.0,632,2023,453
Renal,2.0,2.0,632,2023,453
SimMan Lab,1.0,1.0,632,2023,453
ANAT,4.5,7.0,631,2023,731
Anemia,2.0,2.0,631,2023,731
BIOCHEM,9.0,11.0,631,2023,731
BODY and HLTH SYS,15.0,19.0,631,2023,731
CASE,6.0,8.0,631,2023,731
CELL BIO,49.0,62.0,631,2023,731
CELLS and TISS,32.5,43.0,631,2023,731
DEV,7.0,11.0,631,2023,731
Diagnosis,1.0,1.0,631,2023,731
EMBRYO,1.0,1.0,631,2023,731
ETHICS,3.0,4.0,631,2023,731
GEN,21.75,33.0,631,2023,731
HB,1.0,1.0,631,2023,731
HISTO,5.0,9.0,631,2023,731
MOL BIOL,7.0,8.0,631,2023,731
MOLEC and COMP,28.25,39.0,631,2023,731
Nerve,2.0,2.0,631,2023,731
PATH,4.0,4.0,631,2023,731
PHARM,12.0,20.0,631,2023,731
Toolkit,1.0,1.0,631,2023,731
ANAT,8.67,13.0,632,2023,731
BIOCHEM,7.5,15.0,632,2023,731
CARDIO,77.58,121.0,632,2023,731
CASE,3.0,4.0,632,2023,731
EKG WKSHP,0.0,1.0,632,2023,731
EMBRYO,1.0,2.0,632,2023,731
ETHICS,0.0,1.0,632,2023,731
HISTO,19.77,29.0,632,2023,731
PHARM,2.0,4.0,632,2023,731
PHYSIO,31.33,45.0,632,2023,731
Renal,2.0,2.0,632,2023,731
SimMan Lab,0.0,1.0,632,2023,731
ANAT,3.5,7.0,631,2023,375
Anemia,2.0,2.0,631,2023,375
BIOCHEM,9.0,11.0,631,2023,375
BODY and HLTH SYS,16.67,19.0,631,2023,375
CASE,7.0,8.0,631,2023,375
CELL BIO,48.0,62.0,631,2023,375
CELLS and TISS,35.5,43.0,631,2023,375
DEV,8.0,11.0,631,2023,375
Diagnosis,1.0,1.0,631,2023,375
EMBRYO,0.0,1.0,631,2023,375
ETHICS,4.0,4.0,631,2023,375
GEN,27.5,33.0,631,2023,375
HB,1.0,1.0,631,2023,375
HISTO,8.0,9.0,631,2023,375
MOL BIOL,6.0,8.0,631,2023,375
MOLEC and COMP,33.75,39.0,631,2023,375
Nerve,2.0,2.0,631,2023,375
PATH,3.67,4.0,631,2023,375
PHARM,17.0,20.0,631,2023,375
Toolkit,1.0,1.0,631,2023,375
ANAT,11.0,13.0,632,2023,375
BIOCHEM,13.0,15.0,632,2023,375
CARDIO,104.0,121.0,632,2023,375
CASE,3.0,4.0,632,2023,375
EKG WKSHP,1.0,1.0,632,2023,375
EMBRYO,2.0,2.0,632,2023,375
ETHICS,1.0,1.0,632,2023,375
HISTO,20.47,29.0,632,2023,375
PHARM,3.0,4.0,632,2023,375
PHYSIO,41.0,45.0,632,2023,375
Renal,2.0,2.0,632,2023,375
SimMan Lab,1.0,1.0,632,2023,375
ANAT,5.0,7.0,631,2023,145
Anemia,2.0,2.0,631,2023,145
BIOCHEM,10.0,11.0,631,2023,145
BODY and HLTH SYS,17.0,19.0,631,2023,145
CASE,6.0,8.0,631,2023,145
CELL BIO,41.0,62.0,631,2023,145
CELLS and TISS,25.0,43.0,631,2023,145
DEV,6.0,11.0,631,2023,145
Diagnosis,1.0,1.0,631,2023,145
EMBRYO,1.0,1.0,631,2023,145
ETHICS,3.0,4.0,631,2023,145
GEN,27.75,33.0,631,2023,145
HB,1.0,1.0,631,2023,145
HISTO,3.0,9.0,631,2023,145
MOL BIOL,3.0,8.0,631,2023,145
MOLEC and COMP,29.75,39.0,631,2023,145
Nerve,0.0,2.0,631,2023,145
PATH,2.0,4.0,631,2023,145
PHARM,16.0,20.0,631,2023,145
Toolkit,1.0,1.0,631,2023,145
ANAT,9.0,13.0,632,2023,145
BIOCHEM,11.0,15.0,632,2023,145
CARDIO,73.33,121.0,632,2023,145
CASE,2.0,4.0,632,2023,145
EKG WKSHP,1.0,1.0,632,2023,145
EMBRYO,2.0,2.0,632,2023,145
ETHICS,1.0,1.0,632,2023,145
HISTO,17.97,29.0,632,2023,145
PHARM,2.0,4.0,632,2023,145
PHYSIO,35.08,45.0,632,2023,145
Renal,2.0,2.0,632,2023,145
SimMan Lab,0.0,1.0,632,2023,145
ANAT,5.0,7.0,631,2023,138
Anemia,2.0,2.0,631,2023,138
BIOCHEM,9.0,11.0,631,2023,138
BODY and HLTH SYS,16.67,19.0,631,2023,138
CASE,7.0,8.0,631,2023,138
CELL BIO,48.75,62.0,631,2023,138
CELLS and TISS,37.0,43.0,631,2023,138
DEV,10.0,11.0,631,2023,138
Diagnosis,1.0,1.0,631,2023,138
EMBRYO,1.0,1.0,631,2023,138
ETHICS,4.0,4.0,631,2023,138
GEN,27.0,33.0,631,2023,138
HB,1.0,1.0,631,2023,138
HISTO,9.0,9.0,631,2023,138
MOL BIOL,4.0,8.0,631,2023,138
MOLEC and COMP,31.5,39.0,631,2023,138
Nerve,2.0,2.0,631,2023,138
PATH,2.67,4.0,631,2023,138
PHARM,17.0,20.0,631,2023,138
Toolkit,1.0,1.0,631,2023,138
ANAT,8.67,13.0,632,2023,138
BIOCHEM,13.0,15.0,632,2023,138
CARDIO,90.25,121.0,632,2023,138
CASE,4.0,4.0,632,2023,138
EKG WKSHP,1.0,1.0,632,2023,138
EMBRYO,2.0,2.0,632,2023,138
ETHICS,1.0,1.0,632,2023,138
HISTO,25.33,29.0,632,2023,138
PHARM,2.0,4.0,632,2023,138
PHYSIO,35.75,45.0,632,2023,138
Renal,2.0,2.0,632,2023,138
SimMan Lab,1.0,1.0,632,2023,138
ANAT,7.0,7.0,631,2023,771
Anemia,2.0,2.0,631,2023,771
BIOCHEM,11.0,11.0,631,2023,771
